,Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
4,HMC,2024-04-19,34.11000061035156,34.25,33.959999084472656,34.13999938964844,1009300,0.0,0.0
0,F,2024-04-15,12.587119781812293,12.66615970648378,12.033840309111875,12.083239555358887,59484400,0.0,0.0
1,F,2024-04-16,11.994319772292792,12.10299942795318,11.796719027848187,11.94491958618164,56392200,0.0,0.0
2,F,2024-04-17,11.994319627622412,12.102999281971952,11.875759747723775,11.895519256591797,43646600,0.0,0.0
3,F,2024-04-18,11.93503985202214,12.023960002238084,11.83623947573104,11.91528034210205,39902100,0.0,0.0
4,F,2024-04-19,11.87576003302459,12.083239121159012,11.87576003302459,11.994319915771484,39592900,0.0,0.0
0,GM,2024-04-15,43.72999954223633,43.97999954223633,42.52000045776367,42.689998626708984,13499600,0.0,0.0
1,GM,2024-04-16,42.4900016784668,42.91999816894531,42.130001068115234,42.65999984741211,12384900,0.0,0.0
2,GM,2024-04-17,42.90999984741211,43.15999984741211,42.290000915527344,42.459999084472656,10663300,0.0,0.0
3,GM,2024-04-18,42.77000045776367,42.84000015258789,42.0099983215332,42.439998626708984,14180500,0.0,0.0
4,GM,2024-04-19,42.5099983215332,42.959999084472656,42.189998626708984,42.369998931884766,15469300,0.0,0.0
0,LI,2024-04-15,29.489999771118164,29.545000076293945,28.420000076293945,28.600000381469727,7980600,0.0,0.0
1,LI,2024-04-16,28.100000381469727,28.700000762939453,27.854999542236328,28.40999984741211,5435700,0.0,0.0
2,LI,2024-04-17,29.315000534057617,29.59000015258789,28.579999923706055,28.729999542236328,6282500,0.0,0.0
3,LI,2024-04-18,29.90999984741211,30.350000381469727,28.81999969482422,29.18000030517578,6625000,0.0,0.0
4,LI,2024-04-19,27.350000381469727,27.670000076293945,26.200000762939453,26.3799991607666,12308000,0.0,0.0
0,FUJHY,2024-04-15,11.4399995803833,11.760000228881836,11.4399995803833,11.510000228881836,34800,0.0,0.0
1,FUJHY,2024-04-16,11.75,11.75,11.359999656677246,11.40999984741211,35900,0.0,0.0
2,FUJHY,2024-04-17,11.239999771118164,11.270000457763672,11.130000114440918,11.1899995803833,26500,0.0,0.0
3,FUJHY,2024-04-18,11.479999542236328,11.479999542236328,11.050000190734863,11.09000015258789,44800,0.0,0.0
4,FUJHY,2024-04-19,10.949999809265137,10.949999809265137,10.600000381469727,10.75,48300,0.0,0.0
0,NSANY,2024-04-15,7.650000095367432,7.670000076293945,7.550000190734863,7.550000190734863,44000,0.0,0.0
1,NSANY,2024-04-16,7.650000095367432,7.650000095367432,7.5,7.550000190734863,100300,0.0,0.0
2,NSANY,2024-04-17,7.400000095367432,7.619999885559082,7.329999923706055,7.349999904632568,163800,0.0,0.0
3,NSANY,2024-04-18,7.349999904632568,7.460000038146973,7.349999904632568,7.389999866485596,136800,0.0,0.0
4,NSANY,2024-04-19,7.099999904632568,7.139999866485596,7.039999961853027,7.050000190734863,240200,0.0,0.0
0,RIVN,2024-04-15,9.119999885559082,9.170000076293945,8.319999694824219,8.399999618530273,82423900,0.0,0.0
1,RIVN,2024-04-16,8.364999771118164,8.869999885559082,8.260000228881836,8.710000038146973,51527100,0.0,0.0
2,RIVN,2024-04-17,8.75,9.010000228881836,8.729999542236328,8.739999771118164,32606900,0.0,0.0
3,RIVN,2024-04-18,8.699999809265137,9.079999923706055,8.380000114440918,8.829999923706055,30808400,0.0,0.0
4,RIVN,2024-04-19,8.65999984741211,8.890000343322754,8.569999694824219,8.630000114440918,26517400,0.0,0.0
0,NIO,2024-04-15,4.190000057220459,4.190000057220459,3.819999933242798,3.890000104904175,70661300,0.0,0.0
1,NIO,2024-04-16,3.75,3.9100000858306885,3.7100000381469727,3.809999942779541,42222200,0.0,0.0
2,NIO,2024-04-17,3.869999885559082,3.9600000381469727,3.8399999141693115,3.9100000858306885,38767000,0.0,0.0
3,NIO,2024-04-18,3.9000000953674316,4.090000152587891,3.8499999046325684,4.0,38392100,0.0,0.0
4,NIO,2024-04-19,3.859999895095825,3.9200000762939453,3.7799999713897705,3.799999952316284,35465400,0.0,0.0
0,HOG,2024-04-15,40.02000045776367,40.5,39.02000045776367,39.099998474121094,1239200,0.0,0.0
1,HOG,2024-04-16,39.68000030517578,39.68000030517578,38.470001220703125,38.810001373291016,1775800,0.0,0.0
2,HOG,2024-04-17,39.06999969482422,39.06999969482422,37.77000045776367,37.939998626708984,2858600,0.0,0.0
3,HOG,2024-04-18,37.959999084472656,38.29999923706055,37.36000061035156,37.83000183105469,1778500,0.0,0.0
4,HOG,2024-04-19,37.65999984741211,38.349998474121094,37.310001373291016,38.040000915527344,1315200,0.0,0.0
0,PII,2024-04-15,90.68000030517578,91.31999969482422,89.22000122070312,89.5999984741211,447800,0.0,0.0
1,PII,2024-04-16,88.22000122070312,89.05000305175781,87.16999816894531,88.13999938964844,670300,0.0,0.0
2,PII,2024-04-17,88.30000305175781,89.41000366210938,86.66999816894531,86.76000213623047,585800,0.0,0.0
3,PII,2024-04-18,87.0999984741211,88.47000122070312,85.91000366210938,86.52999877929688,581700,0.0,0.0
4,PII,2024-04-19,86.16000366210938,88.2300033569336,86.16000366210938,87.38999938964844,655800,0.0,0.0
0,WGO,2024-04-15,64.76000213623047,64.86000061035156,62.86000061035156,63.11000061035156,609100,0.0,0.0
1,WGO,2024-04-16,62.7400016784668,63.029998779296875,61.77000045776367,62.380001068115234,821600,0.0,0.0
2,WGO,2024-04-17,62.56999969482422,62.56999969482422,61.13999938964844,61.13999938964844,515700,0.0,0.0
3,WGO,2024-04-18,61.13999938964844,62.279998779296875,60.79999923706055,61.279998779296875,539500,0.0,0.0
4,WGO,2024-04-19,61.0099983215332,62.7400016784668,61.0099983215332,62.540000915527344,500400,0.0,0.0
