,Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
4,RACE,2024-05-03,432.07000732421875,434.1000061035156,428.82000732421875,430.2900085449219,288900,0.0,0.0
0,VWAGY,2024-04-29,14.960000038146973,14.979999542236328,14.880000114440918,14.960000038146973,106700,0.0,0.0
1,VWAGY,2024-04-30,14.3100004196167,14.3100004196167,14.119999885559082,14.220000267028809,469000,0.0,0.0
2,VWAGY,2024-05-01,14.619999885559082,14.619999885559082,13.789999961853027,14.199999809265137,130600,0.0,0.0
3,VWAGY,2024-05-02,14.170000076293945,14.1899995803833,14.069999694824219,14.15999984741211,392300,0.0,0.0
4,VWAGY,2024-05-03,14.40999984741211,14.40999984741211,14.239999771118164,14.279999732971191,278300,0.0,0.0
0,HMC,2024-04-29,33.9900016784668,34.11000061035156,33.95000076293945,34.099998474121094,888000,0.0,0.0
1,HMC,2024-04-30,34.279998779296875,34.38999938964844,33.9900016784668,33.9900016784668,1152500,0.0,0.0
2,HMC,2024-05-01,33.91999816894531,34.16999816894531,33.779998779296875,33.81999969482422,964200,0.0,0.0
3,HMC,2024-05-02,34.25,34.459999084472656,34.119998931884766,34.36000061035156,646700,0.0,0.0
4,HMC,2024-05-03,34.619998931884766,34.77000045776367,34.45000076293945,34.59000015258789,743800,0.0,0.0
0,F,2024-04-29,12.656280537226063,12.685920273688822,12.39940030860153,12.597000122070312,50285600,0.0,0.0
1,F,2024-04-30,12.448799759758804,12.448799759758804,11.984439518954405,12.004199028015137,75890500,0.0,0.0
2,F,2024-05-01,12.014079396782545,12.280839839006624,12.004199171019389,12.05359935760498,48749400,0.0,0.0
3,F,2024-05-02,12.251199214089294,12.399399774479603,12.211679253097916,12.340119361877441,46868600,0.0,0.0
4,F,2024-05-03,12.488319951288371,12.606879834538015,12.24131995896073,12.280839920043945,47463300,0.0,0.0
0,GM,2024-04-29,46.0,46.150001525878906,45.540000915527344,46.040000915527344,10550300,0.0,0.0
1,GM,2024-04-30,45.209999084472656,45.41999816894531,44.2599983215332,44.529998779296875,15951300,0.0,0.0
2,GM,2024-05-01,44.5,45.20000076293945,44.380001068115234,44.470001220703125,13986800,0.0,0.0
3,GM,2024-05-02,44.900001525878906,45.150001525878906,44.56999969482422,44.66999816894531,13214900,0.0,0.0
4,GM,2024-05-03,45.029998779296875,45.54999923706055,44.5099983215332,44.86000061035156,10046000,0.0,0.0
0,LI,2024-04-29,26.149999618530273,26.969999313354492,25.90999984741211,26.950000762939453,11581300,0.0,0.0
1,LI,2024-04-30,26.600000381469727,27.0,26.15999984741211,26.280000686645508,5672900,0.0,0.0
2,LI,2024-05-01,25.90999984741211,26.670000076293945,25.753000259399414,26.350000381469727,5923400,0.0,0.0
3,LI,2024-05-02,27.975000381469727,29.360000610351562,27.959999084472656,28.979999542236328,17457100,0.0,0.0
4,LI,2024-05-03,28.649999618530273,28.739999771118164,27.461000442504883,28.0,9706500,0.0,0.0
0,FUJHY,2024-04-29,10.770000457763672,10.8100004196167,10.729999542236328,10.75,193600,0.0,0.0
1,FUJHY,2024-04-30,11.100000381469727,11.25,11.0,11.119999885559082,52800,0.0,0.0
2,FUJHY,2024-05-01,11.069999694824219,11.15999984741211,11.010000228881836,11.079999923706055,27400,0.0,0.0
3,FUJHY,2024-05-02,10.989999771118164,11.0600004196167,10.899999618530273,10.930000305175781,43300,0.0,0.0
4,FUJHY,2024-05-03,11.149999618530273,11.149999618530273,10.949999809265137,11.09000015258789,44400,0.0,0.0
0,NSANY,2024-04-29,7.090000152587891,7.190000057220459,6.849999904632568,7.110000133514404,107100,0.0,0.0
1,NSANY,2024-04-30,7.300000190734863,7.5,7.260000228881836,7.260000228881836,136300,0.0,0.0
2,NSANY,2024-05-01,7.28000020980835,7.360000133514404,7.25,7.289999961853027,74500,0.0,0.0
3,NSANY,2024-05-02,7.349999904632568,7.409999847412109,7.340000152587891,7.400000095367432,161700,0.0,0.0
4,NSANY,2024-05-03,7.670000076293945,7.690000057220459,7.409999847412109,7.449999809265137,66700,0.0,0.0
0,RIVN,2024-04-29,9.210000038146973,9.40999984741211,9.020000457763672,9.380000114440918,30756600,0.0,0.0
1,RIVN,2024-04-30,9.109999656677246,9.199999809265137,8.899999618530273,8.899999618530273,23045100,0.0,0.0
2,RIVN,2024-05-01,8.850000381469727,9.550000190734863,8.84000015258789,9.210000038146973,27708000,0.0,0.0
3,RIVN,2024-05-02,9.420000076293945,10.130000114440918,9.21500015258789,9.829999923706055,54894000,0.0,0.0
4,RIVN,2024-05-03,10.130000114440918,10.407999992370605,9.899999618530273,10.069999694824219,47152000,0.0,0.0
0,NIO,2024-04-29,4.670000076293945,4.679999828338623,4.46999979019165,4.599999904632568,56096000,0.0,0.0
1,NIO,2024-04-30,4.699999809265137,4.75,4.510000228881836,4.71999979019165,52936200,0.0,0.0
2,NIO,2024-05-01,4.760000228881836,5.440000057220459,4.739999771118164,5.269999980926514,147465600,0.0,0.0
3,NIO,2024-05-02,5.610000133514404,5.670000076293945,5.170000076293945,5.590000152587891,99532800,0.0,0.0
4,NIO,2024-05-03,5.53000020980835,5.579999923706055,5.329999923706055,5.570000171661377,54697700,0.0,0.0
0,HOG,2024-04-29,34.81999969482422,35.5,34.4900016784668,35.2400016784668,2479200,0.0,0.0
1,HOG,2024-04-30,34.77000045776367,34.88999938964844,34.31999969482422,34.38999938964844,1918700,0.0,0.0
2,HOG,2024-05-01,34.310001373291016,35.150001525878906,34.0099983215332,34.380001068115234,1404300,0.0,0.0
3,HOG,2024-05-02,34.91999816894531,35.18000030517578,34.29999923706055,35.029998779296875,1150500,0.0,0.0
4,HOG,2024-05-03,35.630001068115234,35.900001525878906,34.970001220703125,35.04999923706055,1439300,0.0,0.0
0,PII,2024-04-29,84.41999816894531,87.33000183105469,84.1500015258789,86.80000305175781,953300,0.0,0.0
1,PII,2024-04-30,85.91000366210938,87.05999755859375,85.08999633789062,85.16000366210938,913900,0.0,0.0
2,PII,2024-05-01,85.0,85.2699966430664,83.06999969482422,83.45999908447266,606800,0.0,0.0
3,PII,2024-05-02,84.44999694824219,84.44999694824219,82.86000061035156,83.79000091552734,499800,0.0,0.0
4,PII,2024-05-03,85.33000183105469,86.01000213623047,83.87000274658203,83.91999816894531,604100,0.0,0.0
0,WGO,2024-04-29,63.540000915527344,63.86000061035156,63.189998626708984,63.27000045776367,367900,0.0,0.0
1,WGO,2024-04-30,62.5,62.880001068115234,61.529998779296875,61.58000183105469,503100,0.0,0.0
2,WGO,2024-05-01,62.029998779296875,63.18000030517578,61.0,61.47999954223633,501700,0.0,0.0
3,WGO,2024-05-02,62.18000030517578,62.77000045776367,61.47999954223633,62.689998626708984,349600,0.0,0.0
4,WGO,2024-05-03,63.66999816894531,64.43000030517578,62.650001525878906,62.75,609800,0.0,0.0
