,Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
17,TM,2024-03-26,253.88999938964844,254.7899932861328,253.38999938964844,253.72000122070312,214900,0.0,0.0
18,TM,2024-03-27,253.6999969482422,254.1999969482422,250.3300018310547,252.14999389648438,242600,0.0,0.0
19,TM,2024-03-28,251.13999938964844,252.85000610351562,251.13999938964844,251.67999267578125,124800,0.0,0.0
0,STLA,2024-03-01,24.632741288662423,24.81992089003573,24.60466559801031,24.79184341430664,4740300,0.0,0.0
1,STLA,2024-03-04,24.89479277726524,25.081970596596857,24.80120297506093,24.810562133789062,5272800,0.0,0.0
2,STLA,2024-03-05,25.035176128226222,25.22235572919702,24.89479232003661,25.072612762451172,6204900,0.0,0.0
3,STLA,2024-03-06,25.372098101534576,25.60607170472814,25.35337978486063,25.428251266479492,5674000,0.0,0.0
4,STLA,2024-03-07,25.643507865769013,25.84940578956913,25.606073015581643,25.783891677856445,5587300,0.0,0.0
5,STLA,2024-03-08,25.84004577958046,25.914917262565954,25.51248237211507,25.549917221069336,4262500,0.0,0.0
6,STLA,2024-03-11,25.85876185636988,25.924275964771393,25.746455526406866,25.811967849731445,6262900,0.0,0.0
7,STLA,2024-03-12,25.8961982775478,26.410939486660496,25.793249321694496,26.373504638671875,5011200,0.0,0.0
8,STLA,2024-03-13,26.036581859722027,26.214402295115576,25.924275531635395,25.98042869567871,3862400,0.0,0.0
9,STLA,2024-03-14,26.01786440104823,26.102095042428385,25.643506986623635,25.737096786499023,5042100,0.0,0.0
10,STLA,2024-03-15,26.307992548715493,26.672990798950195,26.27991507366785,26.672990798950195,6998800,0.0,0.0
11,STLA,2024-03-18,26.94440062867837,26.9818354764326,26.598118915297974,26.654272079467773,5287900,0.0,0.0
12,STLA,2024-03-19,26.8695280015732,27.084785075314034,26.850811469789736,26.972476959228516,5662700,0.0,0.0
13,STLA,2024-03-20,26.991195865875774,27.496577936611384,26.963118389971633,27.477861404418945,5975500,0.0,0.0
14,STLA,2024-03-21,27.534013577077324,27.61824421667174,27.21580933529329,27.337474822998047,5183000,0.0,0.0
15,STLA,2024-03-22,27.337476249750484,27.365553726106302,27.215810755695966,27.30940055847168,3413900,0.0,0.0
16,STLA,2024-03-25,27.21580910601908,27.6182439840073,27.21580910601908,27.515295028686523,2745400,0.0,0.0
17,STLA,2024-03-26,27.00055416930012,27.09414396760592,26.72914393272099,26.860170364379883,4799200,0.0,0.0
18,STLA,2024-03-27,27.084784439459046,27.169015078276512,26.906964003613634,27.13157844543457,3411500,0.0,0.0
19,STLA,2024-03-28,26.81337463582363,26.91632359271011,26.476453860237132,26.485811233520508,6241200,0.0,0.0
0,BMWYY,2024-03-01,39.650001525878906,39.79999923706055,39.41999816894531,39.70000076293945,43000,0.0,0.0
1,BMWYY,2024-03-04,39.65999984741211,39.970001220703125,39.619998931884766,39.83000183105469,30900,0.0,0.0
2,BMWYY,2024-03-05,39.529998779296875,39.7599983215332,39.5,39.529998779296875,32500,0.0,0.0
3,BMWYY,2024-03-06,39.349998474121094,39.400001525878906,39.06999969482422,39.209999084472656,41400,0.0,0.0
4,BMWYY,2024-03-07,38.939998626708984,39.15999984741211,38.84000015258789,38.970001220703125,107000,0.0,0.0
5,BMWYY,2024-03-08,39.349998474121094,39.380001068115234,38.91999816894531,38.970001220703125,63000,0.0,0.0
6,BMWYY,2024-03-11,38.9900016784668,39.08000183105469,38.81999969482422,39.0099983215332,39400,0.0,0.0
7,BMWYY,2024-03-12,39.65999984741211,40.11000061035156,39.5099983215332,40.11000061035156,58200,0.0,0.0
8,BMWYY,2024-03-13,39.77000045776367,39.91999816894531,39.66999816894531,39.75,97700,0.0,0.0
9,BMWYY,2024-03-14,38.90999984741211,38.939998626708984,38.119998931884766,38.119998931884766,120600,0.0,0.0
10,BMWYY,2024-03-15,38.869998931884766,39.0099983215332,38.400001525878906,38.540000915527344,36400,0.0,0.0
11,BMWYY,2024-03-18,38.7400016784668,38.7400016784668,38.459999084472656,38.5,61000,0.0,0.0
12,BMWYY,2024-03-19,38.84000015258789,38.95000076293945,38.66999816894531,38.939998626708984,44200,0.0,0.0
13,BMWYY,2024-03-20,38.47999954223633,39.06999969482422,38.31999969482422,39.06999969482422,42300,0.0,0.0
14,BMWYY,2024-03-21,38.40999984741211,38.4900016784668,37.849998474121094,37.86000061035156,86000,0.0,0.0
15,BMWYY,2024-03-22,37.47999954223633,37.77000045776367,37.34000015258789,37.709999084472656,339000,0.0,0.0
16,BMWYY,2024-03-25,38.22999954223633,38.439998626708984,38.040000915527344,38.400001525878906,97600,0.0,0.0
17,BMWYY,2024-03-26,38.540000915527344,38.619998931884766,38.36000061035156,38.36000061035156,48100,0.0,0.0
18,BMWYY,2024-03-27,38.279998779296875,38.5,38.11000061035156,38.5,49300,0.0,0.0
19,BMWYY,2024-03-28,38.400001525878906,38.61000061035156,38.400001525878906,38.529998779296875,46200,0.0,0.0
0,RACE,2024-03-01,422.29181161051235,423.83789621231796,420.2151331639543,422.63958740234375,216500,0.0,0.0
1,RACE,2024-03-04,408.5002615943443,412.4052116215569,406.1851221324203,410.9346618652344,396300,0.0,0.0
2,RACE,2024-03-05,410.54711470769604,411.11348981411095,407.32777043647536,408.83807373046875,224000,0.0,0.0
3,RACE,2024-03-06,409.4541339690336,414.39246539001647,408.89770482214374,413.97515869140625,363500,0.0,0.0
4,RACE,2024-03-07,417.14483611427454,419.1032544602687,415.95247060833384,419.0625305175781,163900,0.0,0.0
5,RACE,2024-03-08,421.80495625520183,423.74251231347324,418.03909832082655,418.0589599609375,278700,0.0,0.0
6,RACE,2024-03-11,414.6309579344462,415.4208750636125,410.3285325298821,410.3682861328125,257200,0.0,0.0
7,RACE,2024-03-12,413.21004240769224,422.3514302981499,411.54075498101827,421.2981872558594,410100,0.0,0.0
8,RACE,2024-03-13,418.6352524273508,422.35835451523076,417.8006087530942,419.758056640625,162800,0.0,0.0
9,RACE,2024-03-14,421.89437399693395,422.1526966076976,416.3399981803576,417.7012634277344,190200,0.0,0.0
10,RACE,2024-03-15,419.76798454570655,421.8347473144531,418.51603415935074,421.8347473144531,207800,0.0,0.0
11,RACE,2024-03-18,423.7027882488265,426.6687527357472,422.0136088259703,423.81207275390625,220000,0.0,0.0
12,RACE,2024-03-19,428.4622171266615,430.8370020238742,426.2663082714921,430.5985107421875,351900,0.0,0.0
13,RACE,2024-03-20,430.0222465886205,432.75472309274323,428.47218961576726,431.37359619140625,242800,0.0,0.0
14,RACE,2024-03-21,429.59497306024764,431.02579947701537,425.79930769568006,428.36285400390625,238500,0.0,0.0
15,RACE,2024-03-22,429.30681860664924,432.2181407408162,428.1740986991208,430.52899169921875,131700,0.0,0.0
16,RACE,2024-03-25,436.06348965349,439.4219565300369,435.65612893244986,436.7888488769531,186300,0.0,0.0
17,RACE,2024-03-26,438.6668119819452,439.97837763214426,435.1791687011719,435.1791687011719,173400,0.0,0.0
18,RACE,2024-03-27,439.7995158369279,439.9088306589337,435.7951971628723,436.361572265625,131300,0.0,0.0
19,RACE,2024-03-28,434.69230469095646,435.88463986759524,432.78452595597435,433.162109375,176400,0.0,0.0
0,VWAGY,2024-03-01,14.779999732971191,15.109999656677246,14.760000228881836,15.100000381469727,285600,0.0,0.0
1,VWAGY,2024-03-04,15.380000114440918,15.430000305175781,15.3100004196167,15.375,203900,0.0,0.0
2,VWAGY,2024-03-05,14.960000038146973,15.072999954223633,14.9399995803833,14.979999542236328,213800,0.0,0.0
3,VWAGY,2024-03-06,14.944999694824219,14.970000267028809,14.729999542236328,14.805000305175781,242400,0.0,0.0
4,VWAGY,2024-03-07,14.630000114440918,14.729999542236328,14.600000381469727,14.6899995803833,219000,0.0,0.0
5,VWAGY,2024-03-08,14.760000228881836,14.800000190734863,14.579999923706055,14.609999656677246,180800,0.0,0.0
6,VWAGY,2024-03-11,14.609999656677246,14.710000038146973,14.569999694824219,14.6899995803833,169700,0.0,0.0
7,VWAGY,2024-03-12,14.779999732971191,15.119999885559082,14.720000267028809,15.039999961853027,149300,0.0,0.0
8,VWAGY,2024-03-13,14.59000015258789,14.739999771118164,14.430000305175781,14.520000457763672,441500,0.0,0.0
9,VWAGY,2024-03-14,14.34000015258789,14.359999656677246,14.149999618530273,14.180000305175781,446100,0.0,0.0
10,VWAGY,2024-03-15,14.380000114440918,14.484999656677246,14.300000190734863,14.359999656677246,287400,0.0,0.0
11,VWAGY,2024-03-18,14.6899995803833,14.789999961853027,14.649999618530273,14.725000381469727,193000,0.0,0.0
12,VWAGY,2024-03-19,14.869999885559082,14.979999542236328,14.84000015258789,14.920000076293945,222100,0.0,0.0
13,VWAGY,2024-03-20,14.789999961853027,15.088000297546387,14.760000228881836,15.050000190734863,150700,0.0,0.0
14,VWAGY,2024-03-21,14.970000267028809,15.010000228881836,14.779999732971191,14.850000381469727,180700,0.0,0.0
15,VWAGY,2024-03-22,14.779999732971191,14.84000015258789,14.729999542236328,14.829999923706055,103500,0.0,0.0
16,VWAGY,2024-03-25,14.859999656677246,15.069999694824219,14.859999656677246,15.039999961853027,144400,0.0,0.0
17,VWAGY,2024-03-26,15.130000114440918,15.199999809265137,15.119999885559082,15.144000053405762,200200,0.0,0.0
18,VWAGY,2024-03-27,15.1899995803833,15.199999809265137,15.114999771118164,15.199999809265137,124600,0.0,0.0
19,VWAGY,2024-03-28,15.130000114440918,15.289999961853027,15.130000114440918,15.25,108100,0.0,0.0
0,HMC,2024-03-01,35.880001068115234,36.099998474121094,35.880001068115234,36.06999969482422,895700,0.0,0.0
1,HMC,2024-03-04,35.90999984741211,36.09000015258789,35.81999969482422,35.97999954223633,1124400,0.0,0.0
2,HMC,2024-03-05,35.93000030517578,36.04999923706055,35.7599983215332,35.779998779296875,1610400,0.0,0.0
3,HMC,2024-03-06,36.459999084472656,36.61000061035156,36.20000076293945,36.2400016784668,3007300,0.0,0.0
4,HMC,2024-03-07,35.33000183105469,35.5,35.20000076293945,35.439998626708984,1148600,0.0,0.0
5,HMC,2024-03-08,35.79999923706055,35.970001220703125,35.4900016784668,35.52000045776367,844600,0.0,0.0
6,HMC,2024-03-11,35.0,35.04999923706055,34.599998474121094,34.68000030517578,1077400,0.0,0.0
7,HMC,2024-03-12,35.130001068115234,35.27000045776367,34.9900016784668,35.20000076293945,627700,0.0,0.0
8,HMC,2024-03-13,35.0099983215332,35.16999816894531,35.0,35.15999984741211,620600,0.0,0.0
9,HMC,2024-03-14,35.43000030517578,35.5,35.18000030517578,35.2400016784668,668400,0.0,0.0
10,HMC,2024-03-15,35.900001525878906,36.18000030517578,35.86000061035156,36.060001373291016,1121800,0.0,0.0
11,HMC,2024-03-18,36.560001373291016,36.66999816894531,36.36000061035156,36.43000030517578,2260600,0.0,0.0
12,HMC,2024-03-19,36.79999923706055,37.060001373291016,36.779998779296875,36.849998474121094,1371900,0.0,0.0
13,HMC,2024-03-20,36.849998474121094,37.15999984741211,36.849998474121094,37.08000183105469,3765800,0.0,0.0
14,HMC,2024-03-21,37.290000915527344,37.4900016784668,37.20000076293945,37.439998626708984,1361200,0.0,0.0
15,HMC,2024-03-22,37.65999984741211,37.900001525878906,37.599998474121094,37.68000030517578,1312500,0.0,0.0
16,HMC,2024-03-25,37.31999969482422,37.439998626708984,37.16999816894531,37.279998779296875,654000,0.0,0.0
17,HMC,2024-03-26,37.31999969482422,37.369998931884766,37.189998626708984,37.279998779296875,1903800,0.0,0.0
18,HMC,2024-03-27,37.29999923706055,37.34000015258789,37.060001373291016,37.31999969482422,1217800,0.0,0.0
19,HMC,2024-03-28,37.20000076293945,37.2400016784668,37.08000183105469,37.22999954223633,600800,0.0,0.0
0,F,2024-03-01,12.379639018243388,12.48831961496802,12.172158992586564,12.300599098205566,48740500,0.0,0.0
1,F,2024-03-04,12.419159036058463,12.873639049506078,12.419159036058463,12.587119102478027,81871700,0.0,0.0
2,F,2024-03-05,12.498199653795298,12.587119804770465,12.350000030323507,12.42903995513916,47896200,0.0,0.0
3,F,2024-03-06,12.369759923746962,12.419159167852097,12.182039404118782,12.231439590454102,48834500,0.0,0.0
4,F,2024-03-07,12.261079788208008,12.320360202494212,12.11288016583783,12.261079788208008,38971000,0.0,0.0
5,F,2024-03-08,12.280840176937811,12.36976032679265,11.994320217533456,12.03384017944336,54590300,0.0,0.0
6,F,2024-03-11,11.98444017038259,12.093119831699463,11.93503998170029,11.964679718017578,35135400,0.0,0.0
7,F,2024-03-12,11.994320396565096,12.014079906699877,11.885639793017992,11.964679718017578,31245200,0.0,0.0
8,F,2024-03-13,11.974559531860228,12.33023918211066,11.964679306017944,12.221559524536133,50595300,0.0,0.0
9,F,2024-03-14,12.191919737695851,12.221559472867197,11.865879824120467,11.935039520263672,52619900,0.0,0.0
10,F,2024-03-15,11.905400116026897,12.122760378529183,11.875760380031656,11.91528034210205,88214500,0.0,0.0
11,F,2024-03-18,11.994320217533456,12.043719463248175,11.836239427663626,12.03384017944336,36599200,0.0,0.0
12,F,2024-03-19,11.964679491787429,12.2018002045329,11.964679491787429,12.152400016784668,32668700,0.0,0.0
13,F,2024-03-20,12.112879827336728,12.764959655111134,12.112879827336728,12.745199203491211,67721500,0.0,0.0
14,F,2024-03-21,12.764959335327148,12.903279666510878,12.636519229705865,12.764959335327148,55822500,0.0,0.0
15,F,2024-03-22,12.71555930889493,12.804479455609538,12.695799799752896,12.75507926940918,33125200,0.0,0.0
16,F,2024-03-25,12.764959655111134,12.903279989760025,12.58711935945259,12.745199203491211,39063500,0.0,0.0
17,F,2024-03-26,12.804479461436848,12.804479461436848,12.280839748827175,12.290719032287598,67140200,0.0,0.0
18,F,2024-03-27,12.379639586120076,12.913159541963992,12.369760302334795,12.903280258178711,53555800,0.0,0.0
19,F,2024-03-28,12.913159762310695,13.140400253393567,12.893400252172748,13.12063980102539,61846400,0.0,0.0
0,GM,2024-03-01,40.810001373291016,41.79999923706055,40.400001525878906,40.9900016784668,13074600,0.0,0.0
1,GM,2024-03-04,41.0,41.52000045776367,40.7599983215332,40.93000030517578,14703100,0.0,0.0
2,GM,2024-03-05,40.70000076293945,40.88999938964844,40.130001068115234,40.650001525878906,18913500,0.0,0.0
3,GM,2024-03-06,40.650001525878906,40.7400016784668,39.83000183105469,40.150001525878906,15511200,0.0,0.0
4,GM,2024-03-07,40.16999816894531,40.31999969482422,39.2599983215332,39.349998474121094,15428000,0.0,0.0
5,GM,2024-03-08,39.349998474121094,40.150001525878906,39.310001373291016,39.5,12917900,0.0,0.0
6,GM,2024-03-11,39.279998779296875,39.810001373291016,39.220001220703125,39.529998779296875,11659100,0.0,0.0
7,GM,2024-03-12,39.58000183105469,39.619998931884766,38.959999084472656,39.209999084472656,19442500,0.0,0.0
8,GM,2024-03-13,39.459999084472656,40.470001220703125,39.34000015258789,40.2599983215332,19081300,0.0,0.0
9,GM,2024-03-14,40.18000030517578,40.34000015258789,38.95000076293945,39.380001068115234,18012900,0.0,0.0
10,GM,2024-03-15,39.27000045776367,40.81999969482422,39.27000045776367,40.689998626708984,82750500,0.0,0.0
11,GM,2024-03-18,40.88999938964844,40.91999816894531,40.33000183105469,40.81999969482422,16126600,0.0,0.0
12,GM,2024-03-19,40.91999816894531,41.68000030517578,40.720001220703125,41.5099983215332,15936400,0.0,0.0
13,GM,2024-03-20,41.41999816894531,42.88999938964844,41.36000061035156,42.849998474121094,16909300,0.0,0.0
14,GM,2024-03-21,42.91999816894531,43.59000015258789,42.84000015258789,43.41999816894531,15268300,0.0,0.0
15,GM,2024-03-22,43.29999923706055,43.65999984741211,43.0,43.060001373291016,9387400,0.0,0.0
16,GM,2024-03-25,43.060001373291016,43.959999084472656,43.060001373291016,43.54999923706055,14644700,0.0,0.0
17,GM,2024-03-26,43.689998626708984,44.56999969482422,43.43000030517578,44.0,15961300,0.0,0.0
18,GM,2024-03-27,44.060001373291016,44.810001373291016,44.04999923706055,44.59000015258789,22172100,0.0,0.0
19,GM,2024-03-28,44.630001068115234,45.540000915527344,44.599998474121094,45.349998474121094,14766400,0.0,0.0
0,LI,2024-03-01,44.400001525878906,44.95000076293945,43.47999954223633,43.540000915527344,10721700,0.0,0.0
1,LI,2024-03-04,40.68000030517578,40.70000076293945,37.41999816894531,37.599998474121094,18445300,0.0,0.0
2,LI,2024-03-05,38.29999923706055,38.45000076293945,37.43000030517578,37.7599983215332,8095100,0.0,0.0
3,LI,2024-03-06,39.0,39.25,37.560001373291016,37.869998931884766,9028200,0.0,0.0
4,LI,2024-03-07,36.75,37.02899932861328,35.8650016784668,36.470001220703125,8046600,0.0,0.0
5,LI,2024-03-08,37.209999084472656,37.47100067138672,36.125,36.34000015258789,7533100,0.0,0.0
6,LI,2024-03-11,36.58000183105469,37.47999954223633,36.34000015258789,36.470001220703125,6568400,0.0,0.0
7,LI,2024-03-12,37.459999084472656,40.130001068115234,37.42100143432617,39.720001220703125,13198700,0.0,0.0
8,LI,2024-03-13,38.38999938964844,39.16999816894531,38.209999084472656,38.40999984741211,5047500,0.0,0.0
9,LI,2024-03-14,38.0,38.13999938964844,36.582000732421875,36.790000915527344,5933500,0.0,0.0
10,LI,2024-03-15,37.529998779296875,38.19200134277344,37.33000183105469,37.77000045776367,5317300,0.0,0.0
11,LI,2024-03-18,35.619998931884766,35.77000045776367,32.900001525878906,33.150001525878906,16964700,0.0,0.0
12,LI,2024-03-19,32.979000091552734,33.470001220703125,32.21799850463867,32.86000061035156,6696200,0.0,0.0
13,LI,2024-03-20,33.33000183105469,34.099998474121094,33.150001525878906,34.08000183105469,6014500,0.0,0.0
14,LI,2024-03-21,31.010000228881836,32.310001373291016,30.670000076293945,31.530000686645508,23313300,0.0,0.0
15,LI,2024-03-22,30.600000381469727,30.889999389648438,30.350000381469727,30.5,5764500,0.0,0.0
16,LI,2024-03-25,30.489999771118164,31.135000228881836,30.3799991607666,30.5,5095300,0.0,0.0
17,LI,2024-03-26,31.0,31.020000457763672,30.530000686645508,30.639999389648438,5074800,0.0,0.0
18,LI,2024-03-27,29.719999313354492,30.200000762939453,29.43000030517578,30.18000030517578,6597100,0.0,0.0
19,LI,2024-03-28,30.770000457763672,31.149999618530273,30.18000030517578,30.280000686645508,5828500,0.0,0.0
0,FUJHY,2024-03-01,11.020000457763672,11.279999732971191,11.020000457763672,11.229999542236328,57800,0.0,0.0
1,FUJHY,2024-03-04,11.130000114440918,11.239999771118164,10.850000381469727,11.029999732971191,28000,0.0,0.0
2,FUJHY,2024-03-05,10.720000267028809,11.239999771118164,10.720000267028809,11.039999961853027,20300,0.0,0.0
3,FUJHY,2024-03-06,11.300000190734863,11.470000267028809,11.300000190734863,11.420000076293945,35700,0.0,0.0
4,FUJHY,2024-03-07,10.979999542236328,10.979999542236328,10.779999732971191,10.960000038146973,63300,0.0,0.0
5,FUJHY,2024-03-08,10.8100004196167,10.8100004196167,10.5,10.520000457763672,31000,0.0,0.0
6,FUJHY,2024-03-11,10.649999618530273,10.649999618530273,10.260000228881836,10.260000228881836,27000,0.0,0.0
7,FUJHY,2024-03-12,10.25,10.869999885559082,10.25,10.579999923706055,86000,0.0,0.0
8,FUJHY,2024-03-13,10.15999984741211,10.779999732971191,10.15999984741211,10.470000267028809,38400,0.0,0.0
9,FUJHY,2024-03-14,10.270000457763672,10.579999923706055,10.270000457763672,10.510000228881836,21100,0.0,0.0
10,FUJHY,2024-03-15,10.649999618530273,10.720000267028809,10.619999885559082,10.640000343322754,42000,0.0,0.0
11,FUJHY,2024-03-18,10.649999618530273,11.220000267028809,10.619999885559082,10.890000343322754,27600,0.0,0.0
12,FUJHY,2024-03-19,11.0,11.25,10.979999542236328,11.239999771118164,47800,0.0,0.0
13,FUJHY,2024-03-20,11.25,11.479999542236328,11.149999618530273,11.420000076293945,40000,0.0,0.0
14,FUJHY,2024-03-21,11.420000076293945,11.420000076293945,11.279999732971191,11.279999732971191,19700,0.0,0.0
15,FUJHY,2024-03-22,11.329999923706055,11.479999542236328,11.329999923706055,11.380000114440918,39500,0.0,0.0
16,FUJHY,2024-03-25,11.329999923706055,11.380000114440918,11.15999984741211,11.170000076293945,144600,0.0,0.0
17,FUJHY,2024-03-26,11.479999542236328,11.5,11.350000381469727,11.430000305175781,39000,0.0,0.0
18,FUJHY,2024-03-27,11.199999809265137,11.5,11.199999809265137,11.3100004196167,28900,0.0,0.0
19,FUJHY,2024-03-28,11.010000228881836,11.5,11.010000228881836,11.300000190734863,15200,0.0,0.0
0,NSANY,2024-03-01,7.849999904632568,7.949999809265137,7.849999904632568,7.949999809265137,51300,0.0,0.0
1,NSANY,2024-03-04,7.519999980926514,7.989999771118164,7.519999980926514,7.78000020980835,207800,0.0,0.0
2,NSANY,2024-03-05,7.699999809265137,7.980000019073486,7.650000095367432,7.659999847412109,69500,0.0,0.0
3,NSANY,2024-03-06,7.940000057220459,8.069999694824219,7.559999942779541,7.869999885559082,151200,0.0,0.0
4,NSANY,2024-03-07,7.599999904632568,7.599999904632568,7.489999771118164,7.510000228881836,175700,0.0,0.0
5,NSANY,2024-03-08,7.71999979019165,7.71999979019165,7.409999847412109,7.480000019073486,96200,0.0,0.0
6,NSANY,2024-03-11,7.349999904632568,7.349999904632568,7.159999847412109,7.230000019073486,556700,0.0,0.0
7,NSANY,2024-03-12,7.110000133514404,7.599999904632568,7.110000133514404,7.429999828338623,464700,0.0,0.0
8,NSANY,2024-03-13,7.489999771118164,7.690000057220459,7.489999771118164,7.570000171661377,358500,0.0,0.0
9,NSANY,2024-03-14,7.570000171661377,7.650000095367432,7.550000190734863,7.579999923706055,108800,0.0,0.0
10,NSANY,2024-03-15,7.699999809265137,7.900000095367432,7.699999809265137,7.860000133514404,139000,0.0,0.0
11,NSANY,2024-03-18,8.010000228881836,8.149999618530273,8.0,8.109999656677246,193000,0.0,0.0
12,NSANY,2024-03-19,7.909999847412109,8.149999618530273,7.829999923706055,8.0600004196167,60500,0.0,0.0
13,NSANY,2024-03-20,7.989999771118164,8.210000038146973,7.989999771118164,8.210000038146973,113100,0.0,0.0
14,NSANY,2024-03-21,8.399999618530273,8.399999618530273,8.050000190734863,8.270000457763672,123500,0.0,0.0
15,NSANY,2024-03-22,8.760000228881836,8.789999961853027,8.170000076293945,8.449999809265137,84300,0.0,0.0
16,NSANY,2024-03-25,8.359999656677246,8.479999542236328,8.25,8.319999694824219,207400,0.0,0.0
17,NSANY,2024-03-26,8.100000381469727,8.130000114440918,8.0600004196167,8.130000114440918,159400,0.0,0.0
18,NSANY,2024-03-27,7.900000095367432,8.149999618530273,7.860000133514404,7.889999866485596,104800,0.0,0.0
19,NSANY,2024-03-28,7.980000019073486,8.039999961853027,7.880000114440918,7.929999828338623,28700,0.0,0.0
0,RIVN,2024-03-01,11.199999809265137,11.59000015258789,11.010000228881836,11.350000381469727,30383100,0.0,0.0
1,RIVN,2024-03-04,10.890000343322754,11.079999923706055,10.550000190734863,10.90999984741211,50173400,0.0,0.0
2,RIVN,2024-03-05,10.729999542236328,11.194999694824219,10.640000343322754,10.930000305175781,35772100,0.0,0.0
3,RIVN,2024-03-06,10.989999771118164,11.125,10.734999656677246,11.029999732971191,25005900,0.0,0.0
4,RIVN,2024-03-07,11.579999923706055,12.739999771118164,11.045000076293945,12.510000228881836,151938500,0.0,0.0
5,RIVN,2024-03-08,13.130000114440918,13.640000343322754,12.425000190734863,12.779999732971191,107959200,0.0,0.0
6,RIVN,2024-03-11,12.869999885559082,13.520000457763672,12.555000305175781,12.6899995803833,57973700,0.0,0.0
7,RIVN,2024-03-12,12.75,12.880000114440918,11.970000267028809,12.369999885559082,39465900,0.0,0.0
